Year,Number of Weeks On Top,Spotify ID,track_name,track_artist,track_popularity,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
2017,20,58w5J5yNWeGZ7a4cM1rO7Y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,76.0,pop,0.696,0.817,-3.862,0.109,0.075,0.0,0.782,98.064,216409.0
2017,20,126oeltvIg79HHP4yAi4rq,Now Or Never,Halsey,4.0,r&b,0.66,0.575,-4.934,0.0367,0.115,1.59e-06,0.477,110.091,214802.0
2017,20,1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,76.0,latin,0.766,0.756,-5.861,0.132,0.213,0.0,0.716,94.027,230000.0
2017,19,4cxMGhkinTocPSVVKWIw0d,Losin Control,Russ,79.0,hawaiian hip hop,0.76,0.25,-7.0,0.14,0.52,,0.21,97.0,238.0
2018,41,4MagTPnkPiDuIa4P8GtW1b,I Like Me Better,Lauv,83.0,pop,0.752,0.505,-7.621,0.253,0.535,2.55e-06,0.419,91.97,197437.0
2018,39,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,83.0,r&b,0.75,0.56,-8.094,0.105,0.546,0.0,0.459,140.06,221440.0
2018,35,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,66.0,r&b,0.643,0.709,-4.343,0.0733,0.145,0.000449,0.264,129.961,227088.0
2018,34,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,87.0,pop,0.68,0.578,-5.804,0.04,0.331,0.0,0.341,145.038,231267.0
2018,32,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,11.0,rap,0.511,0.566,-7.23,0.2,0.349,0.0,0.218,83.903,239836.0
2018,30,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,80.0,pop,0.851,0.541,-6.825,0.0505,0.568,0.0,0.448,124.959,235545.0
2018,29,2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Tyga,82.0,latin,0.884,0.559,-7.442,0.12,0.0236,0.0,0.342,97.994,232959.0
2018,27,0e7ipj03S05BNilyu5bRzt,rockstar,Post Malone,14.0,rap,0.58,0.531,-6.631,0.0776,0.128,0.000127,0.141,159.786,218320.0
2018,23,3T9CfDxFYqZWSKxd0BhZrb,Wait,Maroon 5,7.0,pop,0.659,0.604,-5.084,0.0542,0.0889,0.0,0.407,126.135,190643.0
2018,23,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,21.0,pop,0.494,0.637,-6.381,0.0333,0.669,0.0,0.1,147.924,274693.0
2018,20,2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,Jason Aldean,74.0,contemporary country,0.38,0.57,-5.0,0.03,0.14,,0.41,132.0,197.0
2018,20,6dbSBQXCctYSVryynHXaZ4,Freaky Friday (feat. Chris Brown),Lil Dicky,77.0,rap,0.755,0.599,-5.042,0.224,0.147,0.0,0.755,133.123,216632.0
2018,20,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,3.0,rap,0.673,0.449,-9.727,0.298,0.169,0.00115,0.216,161.925,169295.0
2018,20,43VXG87ajppI8mO1Mxo8vu,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,15.0,latin,0.931,0.387,-9.127,0.412,0.088,0.0,0.376,125.978,179405.0
2018,19,4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,Jordan Davis,0.0,country,0.634,0.903,-3.588,0.0323,0.0465,0.0,0.559,100.083,182693.0
2018,18,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,66.0,pop,0.78,0.798,-5.151,0.0613,0.0406,6.31e-05,0.771,78.969,163251.0
2018,18,5d8Wq39QLT6OQWsY9paz5n,Zombie,Bad Wolves,72.0,rock,0.448,0.826,-3.244,0.0319,0.00756,0.0,0.19,77.093,254805.0
2018,18,7BqHUALzNBTanL6OvsqmC1,Happier - Matt Medved Remix,Marshmello,59.0,pop,0.816,0.833,-5.972,0.0511,0.126,9.09e-06,0.793,122.032,170164.0
2018,17,3OzCF9i6Ey7EkkAYJztmKp,Bad At Love,Halsey,77.0,pop,0.675,0.751,-3.539,0.0296,0.0604,0.0,0.612,118.384,181279.0
2019,45,3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (With Normani) - Cheat Codes Remix,Sam Smith,69.0,pop,0.746,0.557,-6.722,0.0542,0.103,0.0036,0.324,111.961,159404.0
2019,44,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87.0,pop,0.755,0.522,-4.368,0.0575,0.533,0.0,0.925,89.96,157560.0
2019,44,7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,44.0,pop,0.833,0.539,-7.399,0.178,0.163,2.1e-06,0.385,99.947,149520.0
2019,41,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,88.0,pop,0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.533,136.041,201661.0
2019,34,7BqHUALzNBTanL6OvsqmC1,Happier - Matt Medved Remix,Marshmello,59.0,pop,0.816,0.833,-5.972,0.0511,0.126,9.09e-06,0.793,122.032,170164.0
2019,34,2OpBganfGk2GVdSlRdxzaX,Better,Khalid,76.0,pop,0.442,0.585,-10.332,0.0964,0.0984,0.391,0.116,97.565,229413.0
2019,33,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,90.0,pop,0.778,0.317,-10.732,0.334,0.592,0.0,0.327,140.048,178627.0
2019,32,7qEHsqek33rTcFNT9PFqLf,Someone You Loved - Future Humans Remix,Lewis Capaldi,69.0,pop,0.65,0.833,-4.672,0.0359,0.0803,0.0,0.725,123.976,189052.0
2019,30,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber) - Loud Luxury Remix,Ed Sheeran,66.0,pop,0.748,0.916,-2.634,0.0583,0.102,0.0,0.518,122.036,194754.0
2019,29,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,81.0,pop,0.791,0.587,-5.075,0.0413,0.407,0.0,0.536,96.057,179449.0
2019,27,57TEkZN3f84tFJFHFrD4pO,Whiskey Glasses,Morgan Wallen,81.0,country,0.614,0.68,-4.58,0.0289,0.369,1.84e-06,0.707,149.959,234346.0
2019,27,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,84.0,rap,0.772,0.639,-7.119,0.467,0.15,0.0,0.261,168.112,166560.0
2019,23,4TCeFZNjGNQIpCuZmJkkE2,God's Country,Blake Shelton,0.0,country,0.537,0.754,-5.102,0.0399,0.0586,4.8e-06,0.212,139.986,204800.0
2019,23,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You - Gryffin Remix,Shawn Mendes,67.0,pop,0.642,0.818,-4.552,0.032,0.0567,0.0,0.59,124.957,253040.0
2019,23,7gZXCjAy6nxKCQWLEeX4LZ,One Thing Right - Firebeatz Remix,Marshmello,66.0,pop,0.682,0.851,-7.117,0.0363,0.0146,0.000834,0.348,126.0,192381.0
2019,22,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,80.0,pop,0.851,0.541,-6.825,0.0505,0.568,0.0,0.448,124.959,235545.0
2019,21,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,87.0,pop,0.717,0.653,-5.634,0.0658,0.229,0.0,0.412,106.966,207320.0
2019,21,5qrSlOut2rNAWv3ubArkNy,Be Alright,Dean Lewis,83.0,r&b,0.553,0.586,-6.319,0.0362,0.697,0.0,0.443,126.684,196373.0
2019,21,3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,78.0,r&b,0.938,0.638,-4.713,0.189,0.0167,0.0,0.313,97.075,158332.0
2019,21,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (Feat. Young Thug),Post Malone,51.0,pop,0.58,0.653,-3.818,0.0745,0.447,0.0,0.175,150.231,174960.0
2019,20,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,85.0,pop,0.581,0.662,-5.239,0.303,0.0153,0.0,0.434,93.023,189487.0
2019,20,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,21.0,pop,0.494,0.637,-6.381,0.0333,0.669,0.0,0.1,147.924,274693.0
2019,20,5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,77.0,children,0.829,0.886,-1.746,0.112,0.259,0.0,0.777,115.056,80927.0
2019,20,1rBjexQsgqXpsS2BrCxaDX,Thotiana,Blueface,78.0,pop,0.906,0.382,-12.89,0.269,0.18,0.0,0.391,104.025,129264.0
2019,20,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,85.0,rap,0.759,0.73,-7.985,0.0516,0.145,3.06e-06,0.74,115.007,268434.0
2019,20,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,84.0,pop,0.726,0.554,-5.29,0.0917,0.0421,0.0,0.335,169.999,190440.0
2019,20,6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,P!nk,69.0,r&b,0.652,0.453,-6.119,0.0445,0.0519,0.0,0.432,88.038,177391.0
2019,20,5OFlp1fOrfiSXOjw4wuSgy,Shotta Flow,NLE Choppa,76.0,rap,0.888,0.43,-6.728,0.588,0.0786,1.58e-06,0.45,120.088,160013.0
2019,20,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),Young Thug,83.0,rap,0.796,0.586,-6.946,0.147,0.0247,0.0,0.179,97.981,200107.0
2019,20,01tA4XmJ4fGQNwti6b2hPm,The Git Up,Blanco Brown,52.0,pop,0.847,0.678,-8.635,0.109,0.0669,0.0,0.811,97.984,200594.0
2019,20,71wFwRo8xGc4lrcyKwsvba,Callaita,Bad Bunny,90.0,pop,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.244,176.169,250534.0
2019,20,34pRqzRiFcIuyRMuuEayzY,How Do You Sleep?,Sam Smith,91.0,pop,0.477,0.682,-4.931,0.0925,0.153,0.0,0.345,110.567,202205.0
2019,19,6iaSML1PIYq936g62BDtBq,Robbery,Juice WRLD,88.0,rap,0.685,0.692,-5.122,0.0457,0.328,0.0,0.578,159.966,240051.0
2020,45,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,49.0,pop,0.704,0.758,-3.537,0.0402,0.233,0.00144,0.534,120.003,214907.0
2020,45,3PfIrDoz19wz7qK7tYeu62,Don't Start Now - Kungs Remix,Dua Lipa,65.0,pop,0.664,0.699,-7.115,0.27,0.0352,0.0,0.252,122.019,216256.0
2020,36,0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,98.0,rap,0.896,0.586,-6.687,0.0559,0.104,0.0,0.642,116.971,196653.0
2020,34,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,72.0,pop,0.784,0.721,-5.457,0.0506,0.0149,0.00424,0.895,121.966,176219.0
2020,33,0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,97.0,pop,0.784,0.43,-8.756,0.0364,0.123,0.0,0.236,127.087,159382.0
2020,29,77MdvMx9L4ZQuLhhn3o21h,If The World Was Ending (feat. Julia Michaels),JP Saxe,88.0,pop,0.464,0.473,-10.086,0.129,0.866,0.0,0.604,75.801,208687.0
2020,28,07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,83.0,rap,0.831,0.499,-8.442,0.114,0.269,0.0,0.511,97.956,220487.0
2020,25,2N8m6CYs74qQO4mjVcXO30,Dance Monkey,Tones and I,92.0,pop,0.824,0.588,-6.4,0.0924,0.692,0.000104,0.513,98.027,209438.0
2020,22,7qEHsqek33rTcFNT9PFqLf,Someone You Loved - Future Humans Remix,Lewis Capaldi,69.0,pop,0.65,0.833,-4.672,0.0359,0.0803,0.0,0.725,123.976,189052.0
2020,22,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,87.0,rap,0.802,0.591,-4.895,0.225,0.0104,0.0,0.309,139.864,157712.0
2020,21,591ks2A0o7ratTpiRdI7M6,Heart On Ice - Remix,Rod Wave,70.0,rap,0.762,0.372,-11.26,0.174,0.165,0.0,0.315,79.037,195190.0
2020,21,79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,76.0,rap,0.548,0.805,-5.732,0.351,0.212,0.000389,0.648,142.094,216387.0
2020,21,1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,Surfaces,81.0,pop,0.878,0.525,-6.832,0.0578,0.183,0.0,0.694,112.022,158571.0
2020,20,0clSHsrHl2irBkObcLEZqS,I Love My Country,Florida Georgia Line,0.0,country,0.525,0.94,-3.546,0.065,0.0283,0.0,0.636,140.093,185466.0
2020,18,0dKg2vGC1hFqcK5LGTaKzX,Tusa,KAROL G,98.0,pop,0.803,0.715,-3.28,0.298,0.295,0.000134,0.574,101.085,200960.0
2021,48,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,85.0,indie-pop,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.531,80.87,238805.0
2021,28,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,56.0,rap,0.778,0.695,-6.865,0.0913,0.174,0.0,0.472,149.996,132780.0
2021,26,58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,77.0,country,0.647,0.765,-6.459,0.06,0.111,0.0,0.855,79.994,161853.0
2021,24,1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,80.0,pop,0.45,0.329,-12.603,0.0441,0.818,0.00109,0.266,71.884,183624.0
2021,21,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,2.0,electro,0.889,0.34,-7.773,0.0697,0.218,0.13,0.716,94.009,174321.0
2021,21,4l0RmWt52FxpVxMNni6i63,you broke me first,Tate McRae,84.0,pop,0.667,0.373,-9.389,0.05,0.785,0.0,0.0823,124.148,169265.0
2021,20,3iqKk5wUb8RNSV9zHqq0RG,Made For You,Jake Owen,70.0,country,0.581,0.441,-6.829,0.0268,0.77,2.75e-05,0.337,82.125,238400.0
2021,20,6LnIxE8CqkK7faQV76nEHS,Single Saturday Night,Cole Swindell,0.0,country,0.634,0.786,-5.093,0.0411,0.129,0.0,0.653,82.003,189960.0
2021,20,6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,83.0,k-pop,0.759,0.459,-5.187,0.0948,0.00323,0.0,0.695,109.997,164952.0
2021,20,3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,Rauw Alejandro,82.0,latino,0.78,0.718,-3.605,0.0506,0.31,0.000163,0.342,127.949,199604.0
2021,20,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,87.0,latino,0.644,0.648,-4.601,0.118,0.276,0.0,0.44,179.951,206710.0
2021,19,7wuJGgpTNzbUyn26IOY6rj,A-O-K,Tai Verdes,77.0,indie-pop,0.731,0.626,-6.919,0.0805,0.125,0.0,0.862,82.488,173640.0
2022,43,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,85.0,indie-pop,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.531,80.87,238805.0
2022,38,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,95.0,pop,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,167303.0
2022,33,6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,89.0,hip-hop,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.722,108.966,191822.0
2022,32,0rCFRyEy4WXjRXNpO80Dzs,Fall in Love,Bailey Zimmerman,1.0,country,0.524,0.643,-6.055,0.0297,0.451,0.0,0.397,135.962,232058.0
2022,32,5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,86.0,country,0.731,0.85,-4.913,0.0336,0.252,0.0,0.644,119.706,157477.0
2022,28,1TE8AAk9koG0UJco6ZAUfx,Rock and a Hard Place,Bailey Zimmerman,0.0,country,0.582,0.568,-7.3,0.0275,0.577,0.0,0.394,121.991,207540.0
2022,23,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,94.0,latin,0.804,0.674,-5.453,0.0333,0.294,1.18e-06,0.292,99.968,245939.0
2022,22,5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,96.0,latin,0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.234,98.047,213061.0
2022,21,46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,85.0,british,0.604,0.366,-7.519,0.0282,0.578,0.0,0.13,141.981,224694.0
2022,21,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,KAROL G,0.0,reggae,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.53,111.005,210200.0
2022,20,,Hrs & Hrs,Muni Long,77.0,indie-pop,0.523,0.521,-4.746,0.159,0.607,0.0,0.661,133.953,204316.0
2022,20,54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,89.0,rock,0.773,0.742,-3.678,0.046,0.0206,0.0,0.571,114.071,165264.0
2022,20,7g0Zfd5J6Hzx9M2fRUMuba,Take My Name,Parmalee,33.0,country,0.559,0.66,-4.143,0.0512,0.222,0.0,0.574,163.957,157906.0
2022,20,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,90.0,piano,0.629,0.547,-13.123,0.055,0.72,0.00314,0.197,108.375,298933.0
2022,20,2mlNgAeIBnL78ZriXgrRHz,Glimpse of Us,Joji,94.0,pop,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.268,169.914,233456.0
2022,20,2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,81.0,dance,0.468,0.779,-4.839,0.0779,0.112,0.000373,0.26,173.799,217746.0
2022,19,58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,77.0,country,0.647,0.765,-6.459,0.06,0.111,0.0,0.855,79.994,161853.0
2022,19,57DarSfRMIVRCeDBGW0l5S,Last Last,Burna Boy,4.0,dance,0.795,0.565,-4.457,0.0948,0.131,0.0,0.55,87.925,172342.0
2023,31,39OclE5hZematADrdfaWvE,Next Thing You Know,Jordan Davis,75.0,country,0.557,0.597,-8.296,0.048,0.646,0.0,0.414,78.526,175237.0
2023,30,5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,86.0,country,0.731,0.85,-4.913,0.0336,0.252,0.0,0.644,119.706,157477.0
2023,29,0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,78.0,"pop, R&B",0.684,0.607,-8.127,0.1,0.0267,0.000307,0.498,81.001,195373.0
2023,26,1TE8AAk9koG0UJco6ZAUfx,Rock and a Hard Place,Bailey Zimmerman,0.0,country,0.582,0.568,-7.3,0.0275,0.577,0.0,0.394,121.991,207540.0
2023,25,6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,Megan Moroney,78.0,country,0.38,0.488,-6.637,0.029,0.126,7.23e-06,0.268,156.031,223119.0
2023,23,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,95.0,pop,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,167303.0
2023,20,4reXo2zg1uhEIpUAacDb9C,Handle On You,Parker McCollum,1.0,country,0.588,0.931,-3.925,0.0318,0.00411,0.0,0.625,105.027,219333.0
2023,18,53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,11.0,dance,0.584,0.638,-6.437,0.0302,0.0134,3.06e-06,0.456,99.97,244760.0
2000,44,1m2xMsxbtxv21Brome189p,I Wanna Know,Joe,65.0,dance,0.725,0.487,-5.959,0.0368,0.26,1.09e-05,0.599,136.086,296693.0
2000,37,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,67.0,dance,0.739,0.947,-1.916,0.0411,0.00916,3.14e-05,0.766,88.009,261933.0
2000,36,6fA7akEuTUL3dW1V0GELaZ,Bent,Matchbox Twenty,54.0,pop,0.518,0.83,-6.814,0.0386,0.0404,3.85e-06,0.527,95.468,256133.0
2000,32,6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,P!nk,58.0,dance,0.822,0.847,-6.729,0.0917,0.0854,0.0,0.668,107.908,202800.0
2000,27,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days,65.0,pop,0.481,0.94,-5.204,0.066,0.000891,0.0,0.66,96.493,189333.0
2000,25,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,*NSYNC,67.0,dance,0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.908,165.071,192427.0
2000,25,046MBhhgQJJghnbgZCkaAR,I Need You,LeAnn Rimes,60.0,country,0.478,0.736,-7.124,0.0367,0.02,9.58e-05,0.564,144.705,229827.0
2000,24,4WP1XJnAUkZfTtMdZTaN9k,Faded,SoulDecision,48.0,pop,0.693,0.722,-6.387,0.0421,0.244,0.0,0.96,107.975,208667.0
2000,23,1C2Q3AymKS17bw7T5gfq6p,Dance with Me,Debelah Morgan,47.0,pop,0.85,0.674,-7.981,0.0373,0.309,0.000645,0.74,115.005,220107.0
2000,22,487Dyzs7Xbbk4hIWYyYT80,Don't Think I'm Not,Kandi,55.0,pop,0.859,0.622,-8.196,0.0445,0.0661,0.0,0.433,134.007,243533.0
2000,21,4XSgaQfGgJ9FDCcvmOe404,Party Up (Up in Here) - Re-Recorded,DMX,47.0,hardcore,0.736,0.834,-3.052,0.0969,0.077,0.0,0.234,100.979,297040.0
2000,21,1NNDZc9BHaWe9JqIsPRlNV,Wifey - Club Mix/Dirty Version,Next,60.0,hip-hop,0.831,0.713,-6.967,0.104,0.0678,0.0,0.683,99.584,243467.0
2000,21,0WHOPmOuQKuu05k4g3UTvk,Wonderful,Everclear,56.0,alt-rock,0.514,0.817,-6.489,0.05,0.0118,8.25e-06,0.734,186.765,280813.0
2000,21,635PqgECfFbL0MNLogX7Yv,Most Girls,P!nk,54.0,dance,0.742,0.732,-6.046,0.0311,0.0424,0.00446,0.694,97.922,298960.0
2000,20,72MSivvHmzBcpSvcHRyf9b,Back At One,Mark Wills,39.0,country,0.627,0.451,-9.462,0.0275,0.174,0.0,0.291,129.872,246493.0
2000,20,5ycxusRxQqTQYqrfU3iBLV,Lessons Learned - Dance Club Sampler Version,Tracy Lawrence,28.0,country,0.684,0.65,-7.316,0.0259,0.372,0.0,0.738,124.592,177293.0
2000,20,0IvTGWbNnCiUi9IOF7ye3F,I Like It,Sammie,47.0,pop,0.826,0.656,-8.529,0.0617,0.0101,0.000113,0.852,129.963,251040.0
2000,20,4u4MbTQeHPbaGabd4eGf7c,Love's the Only House,Martina McBride,22.0,country,0.711,0.616,-6.998,0.0263,0.0177,0.0,0.515,122.857,312573.0
2000,20,339hc1FygD8oJl4kg24IjG,Carlene,Phil Vassar,45.0,country,0.587,0.88,-5.725,0.0324,0.0784,0.0,0.778,129.222,246240.0
2000,20,72mr7QyZEQbrX89SxtePOc,Couldn't Last A Moment,Collin Raye,12.0,country,0.703,0.659,-7.395,0.0227,0.0977,0.0,0.665,96.735,220933.0
2000,20,3lqT89gv8p3PYwXtr3ODjv,I Wish,Carl Thomas,55.0,pop,0.736,0.666,-4.929,0.0337,0.0593,3.82e-05,0.224,89.824,226760.0
2000,20,2vmL6YN8FcqbcHQcmv0BVh,Unconditional,Clay Davidson,23.0,country,0.562,0.451,-7.799,0.0266,0.419,0.0,0.277,132.949,240960.0
2000,20,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,77.0,dance,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.894,95.053,211160.0
2000,20,0DAVCurdi9ZqkVUKIuikzm,Prayin' For Daylight,Rascal Flatts,48.0,country,0.64,0.781,-3.155,0.0398,0.578,0.0,0.646,91.02,215600.0
2000,20,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,Lee Ann Womack,64.0,country,0.385,0.443,-9.627,0.0295,0.0632,0.0,0.275,151.278,294533.0
2000,20,5d8woPn6sHRA6yPnnHnqSt,What'chu Like (feat. Tyrese),Da Brat,54.0,hip-hop,0.879,0.681,-8.951,0.24,0.017,0.0,0.817,99.974,221160.0
2000,20,0xT3Fg571q1iFjLe897ZYX,What You Want - Radio Edit,DMX,38.0,hardcore,0.644,0.841,-5.794,0.324,0.0631,0.0,0.752,166.999,248653.0
2000,20,5GguB1QMdud2FWbs5VHAzB,Don't Call Me Baby,Madison Avenue,57.0,disco,0.808,0.982,-6.588,0.0311,0.0585,0.00689,0.961,124.999,228140.0
2000,20,3PuoEoC2QYXUJPk1DObFsU,Change Your Mind,Sister Hazel,42.0,pop,0.428,0.785,-4.853,0.0569,0.0104,0.0,0.68,182.352,259667.0
2000,20,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,Baha Men,64.0,pop,0.869,0.887,-4.505,0.0993,0.0605,0.0,0.784,129.221,198400.0
2000,20,6kD36kVRn5leDDbjXpHQY0,Just Be A Man About It,Toni Braxton,50.0,dance,0.753,0.45,-6.909,0.0919,0.274,2.05e-06,0.56,109.408,288933.0
2000,20,1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass,Mystikal,56.0,hardcore,0.914,0.607,-5.658,0.32,0.0626,0.0,0.666,98.054,256973.0
2000,20,1OvjOVieEsYqGiK1T3mUv9,Give Me Just One Night (Una Noche),98º,42.0,dance,0.543,0.79,-6.145,0.0491,0.0513,3.55e-06,0.655,123.631,205160.0
2001,42,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,76.0,dance,0.481,0.638,-5.862,0.0276,0.153,0.0,0.497,79.064,259933.0
2001,34,4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!),Blu Cantrell,67.0,pop,0.667,0.773,-4.983,0.0586,0.201,0.0,0.667,89.976,250707.0
2001,33,4KoecuyOpZaNFZ0UqVsllc,Follow Me,Uncle Kracker,70.0,pop,0.817,0.585,-4.688,0.0301,0.439,0.0,0.916,105.014,218440.0
2001,33,3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,74.0,hip-hop,0.908,0.557,-4.243,0.107,0.242,0.0,0.897,90.032,230133.0
2001,31,2f5N826udWfjT9iomeaBJt,If You're Gone,Matchbox Twenty,62.0,pop,0.544,0.659,-7.191,0.0298,0.427,1.33e-06,0.361,109.933,274933.0
2001,31,0NdEFLohwfZpyncrBCq1ZY,I Do!!,Toya,41.0,pop,0.781,0.583,-7.83,0.0628,0.0859,0.00216,0.91,156.264,213493.0
2001,29,2SLZ2rX5773RS16mcqBxG7,Peaches & Cream,112,63.0,dance,0.677,0.52,-6.255,0.334,0.00277,0.0,0.768,203.862,193093.0
2001,29,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,65.0,dance,0.596,0.661,-6.239,0.226,0.31,0.0,0.86,129.491,232573.0
2001,28,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,Lee Ann Womack,64.0,country,0.385,0.443,-9.627,0.0295,0.0632,0.0,0.275,151.278,294533.0
2001,28,1tJkic0TURTCXw3rBhYgWu,What Would You Do?,City High,55.0,pop,0.733,0.794,-6.909,0.223,0.259,0.0,0.832,95.877,175560.0
2001,27,7FDV5ELOJHCGLe52AnttEd,Angel,Shaggy,74.0,dance,0.74,0.766,-2.939,0.178,0.116,0.0,0.807,170.531,235133.0
2001,27,0UzsDmdpw0Q14KU4hieQss,Fill Me In,Craig David,60.0,dance,0.682,0.744,-6.981,0.0365,0.376,0.00951,0.827,132.493,257200.0
